overdue, is_yun, career_state, sort_time, career_talk_id, company_id, company_name, logo, hotcount, professionals, career_type, recruit_type, company_review, company_property, industry_category, city_name, meet_name, meet_time, school_name, address, room, view_count, recept_faculty, is_above_college_degree, is_above_bachelor_degree, is_above_master_degree, is_above_doctor_degree, is_recommend, recommend_time, meet_day
0, 0, 0, -1523444400, 99161, 131947, 中国太平洋人寿保险股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1522056461-9837.jpg, 0, 不限专业, , 正式宣讲, None, 民营企业, 金融业, 浦东, 2018年太平洋寿险校园招聘简章, 19:00, , 【常】复临舍105, None, 3577, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523444400, 102070, 136539, 广州汽车集团乘用车有限公司宜昌分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1523178087-7261.jpg, 0, 不限专业, , 正式宣讲, , 国有企业, 制造业, 宜昌, 广汽传祺宜昌分公司2018届校园招聘，等你来！, 19:00, , 复临舍309, , 2824, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523444400, 100794, 134184, 卡宾服饰（中国）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1522397994-9397.jpg, 1, 人力资源管理、财务管理、视觉传达设计、计算机科学与技术、金融学, , , None, 三资企业, 批发和零售业, 广州, 卡宾服饰2018春季校园招聘, 19:00, , 【常】复临舍106, None, 2760, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523444400, 99793, 132979, 长沙龙湖房地产开发有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1535849374-3971.png, 4, 人力资源管理、国际经济与贸易、市场营销、会计学、工商管理, , 正式宣讲, 未来10-15年内成为中国房地产业最受最终和信赖的领先房地产企业, 民营企业, 房地产业, 长沙, 长沙龙湖地产开发有限公司, 19:00, , 复临舍203, , 6053, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523430000, 100874, 45082, 中国人民财产保险股份有限公司珠海市分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505806437-3441.png, 0, 力学类、理论与应用力学、工程力学、机械类、机械工程、临床医学、中西医临床医学、不限专业, , 正式宣讲, , 国有企业, 金融业, 珠海, 中国人民财产保险股份有限公司珠海市分公司, 15:00, , 复临舍402, None, 3010, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523430000, 101236, 134869, 湖南省通信产业服务有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1522672439-8934.jpg, 1, 软件工程, , 正式宣讲, , 国有企业, 信息传输、软件和信息技术服务业, 长沙, 湖南省通信产业服务有限公司, 15:00, , 综合楼102, , 3288, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523430000, 96978, 128454, 北京世纪超星信息技术发展有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521509408-5307.jpg, 0, 艺术设计学、文化产业管理、工商管理、教育技术学、教育学、、教育技术学、编辑出版学、网络与新媒体、教育技术学、教育学、汉语国际教育、文化产业管理、汉语言文学、教育学、教育技术学、学前教育、应用心理学、广播电视编导、市场营销、英语、教育技术学、教育学、信息与计算科学、软件工程, , 正式宣讲, None, 民营企业, 信息传输、软件和信息技术服务业, 海淀区, 超星集团2018春季校园招聘, 15:00, , 【常】复临舍105, None, 4039, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523428200, 100002, 55028, 益阳市赫山区人力资源和社会保障局, http://pic.bibibi.net/public/images/icon/5.png, 11, 环境设计、产品设计、数字媒体艺术、视觉传达设计、法学、数字媒体技术、电子信息工程、网络工程、计算机科学与技术、软件工程、土木工程、建筑学、城乡规划、建筑环境与能源应用工程、给排水科学与工程、土木工程、城市低下空间工程、建筑学、城乡规划、风景园林、国际经济与贸易、经济学、会计学、工商管理、市场营销、会计学, , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, 益阳, 2018年益阳市赫山区事业单位公开招聘, 14:30, , 【常】复临舍106, , 2968, , 0, 1, 1, 0, 0, 0, 2018-04-11
0, 0, 0, -1523408400, 99279, 4820, 中国南方航空股份有限公司湖南分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1466603783-6480.png, 60, 不限专业, , 正式宣讲, 以成为顾客首选，员工喜爱的航空公司为使命, 国有企业, 交通运输、仓储和邮政业, 长沙, 中国南方航空2018年大学毕业生飞行学员招聘会, 09:00, , 【常】复临舍101, , 5169, , 0, 1, 0, 0, 0, 0, 2018-04-11
0, 0, 0, -1523358000, 101181, 79489, 中国民生银行股份有限公司宁波分行, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1506666776-3241.jpg, 11, 不限专业, , 正式宣讲, None, 民营企业, 金融业, 宁波, 中国民生银行股份有限公司宁波分行, 19:00, , 财经校区二教404, None, 2796, 经济与贸易学院, 0, 0, 0, 0, 0, 0, 2018-04-10
0, 0, 0, -1523358000, 100779, 134328, 深圳市祈飞科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1522461308-3164.png, 2, 计算机科学与技术、软件工程、计算机类、机械设计制造及其自动化、电子信息工程、工商管理、机械设计制造及其自动化、电子信息工程、国际经济与贸易、市场营销、英语、机械设计制造及其自动化、电子商务、信息与计算科学、计算机科学与技术、软件工程、计算机类, , 正式宣讲, , 民营企业, 制造业, 深圳, 深圳市祈飞科技有限公司, 19:00, , 中楼221, , 3803, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-10
0, 0, 0, -1523358000, 91595, 120240, 湖南麒麟信息工程技术有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1520231843-4077.png, 5, 信息与计算科学、计算机科学与技术、软件工程、电子信息科学与技术, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 长沙, 操作系统湖南省工程研究中心-湖南麒麟2018校园宣讲会, 19:00, , 中楼219, , 3749, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-10
0, 0, 0, -1523343600, 91935, 121579, 湖南恒格投资有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1520477875-9314.jpg, 2, 市场营销、经济学、金融学、、投资学、市场营销、经济学、金融学、投资学、、会计学、经济学、金融学、人力资源管理、财务管理, , 正式宣讲, , 民营企业, 金融业, 长沙, 湖南恒格投资有限公司, 15:00, , 复临舍207, , 3508, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-10
0, 0, 0, -1523343600, 96605, 94342, 上海银行股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521427898-2966.jpg, 2, 计算机科学与技术、计算机类、电子与计算机工程、数学类、数学与应用数学, , , None, 国有企业, 金融业, 上海, 上海银行股份有限公司, 15:00, , 中楼219, None, 4003, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-10
0, 0, 2, -1523341800, 93544, 122180, 鑫苑（中国）置业有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1520475105-9951.png, 1, 行政管理、工商管理、行政管理、人力资源管理、统计学、经济学、会计学、金融学、经济学、会计学、金融学、法学、工商管理、法学、市场营销、工商管理、市场营销、金融学、土地资源管理、会计学、金融学、经济学、会计学、金融学、会计学、人力资源管理、不限专业, , 正式宣讲, , 其他, 房地产业, 朝阳区, “鑫平台—赋能人生 携手共赢“ 鑫苑集团2018春季校园招聘, 14:30, , 【常】招生与就业指导处309, , 4429, 毕业生就业指导中心, 0, 0, 0, 0, 0, 0, 2018-04-10
0, 0, 0, -1523271600, 101218, 135331, 国务院扶贫办, http://pic.bibibi.net/public/images/icon/5.png, 1, , , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, , 国务院扶贫办, 19:00, , 【常】复临舍201, , 4179, , 0, 0, 0, 0, 0, 0, 2018-04-09
0, 0, 0, -1523271600, 89320, 6613, 深圳先进微电子科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1519638414-9023.jpg, 14, 工业设计、自动化、自动化类、安全工程、安全科学与工程类、化学工程与工艺、信息与计算科学、计算机类、计算机科学与技术、网络工程、物联网工程、信息与计算科学、信息工程、计算机类、网络工程、物联网工程、人力资源管理、法学、工商管理类、行政管理、不限专业, , 正式宣讲, 开拓数字化世界, 三资企业, 制造业, 深圳, ASM中国 2018春季 校园招聘宣讲会, 19:00, , 【常】复临舍105, , 7576, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-09
0, 0, 0, -1523257200, 96256, 123094, 深圳市海王星辰医药有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1520575572-6868.png, 1, 计算机科学与技术、软件工程、电子信息科学与技术、行政管理、人力资源管理、工商管理、心理学、汉语言文学、绘画、美术学、艺术设计学、电子信息工程、软件工程、通信工程、法学、市场营销、会计学、工商管理、不限专业, , 正式宣讲, , 民营企业, 批发和零售业, 深圳, 海王星辰 2018年春季校园招聘, 15:00, , 【常】复临舍105, , 3587, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-09
0, 0, 0, -1523255400, 99923, 133573, 益阳市资阳区人社局, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, , 益阳市资阳区人社局, 14:30, , 【常】复临舍106, , 3231, , 0, 0, 0, 0, 0, 0, 2018-04-09
0, 0, 0, -1523255400, 99924, 133573, 益阳市资阳区人社局, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, , 益阳市资阳区人社局, 14:30, , 复临舍106, , 2314, , 0, 0, 0, 0, 0, 0, 2018-04-09
0, 0, 0, -1522803600, 98748, 131079, 中国建筑第二工程局有限公司上海分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521795435-5972.jpg, 1, 不限专业, , 正式宣讲, None, 国有企业, 建筑业, 浦东, 中建二局上海分公司 2018年湖南大学春季招聘, 09:00, , 研究生楼B204, None, 3670, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-04
0, 0, 0, -1522738800, 98112, 74780, 中国建设银行股份有限公司深圳市分行, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505803546-2987.jpg, 2, 统计学、计算机科学与技术、数学与应用数学、广告学、新闻学, , 正式宣讲, , 国有企业, 金融业, 深圳, 中国建设银行股份有限公司深圳市分行, 15:00, , 【常】复临舍106, , 4551, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-03
0, 0, 0, -1522738800, 97386, 129345, 美好建筑装配科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521602782-8218.png, 0, 工程力学、机械电子工程、工业设计、机械工程、材料科学与工程, , , None, 民营企业, 房地产业, 武汉, 美好建筑装配科技有限公司校园招聘会, 15:00, , 【常】复临舍105, None, 2845, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-03
0, 0, 0, -1522738800, 98738, 45480, 晓晓教育有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1498008367-6817.jpg, 9, 不限专业, , 正式宣讲, , 其他企业, 教育, 广州, 广州晓晓教育有限公司, 15:00, , 中楼219, None, 2373, 毕业生就业指导中心, 0, 0, 0, 0, 0, 0, 2018-04-03
0, 0, 0, -1522717200, 99595, 125649, 湖南建工集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521011763-5985.gif, 29, 财政学、财政学类、金融学、会计学、财务管理、秘书学、行政管理、汉语言文学、中国语言文学类、新闻学、土木类、土木工程、土木工程、建筑类、工程造价, , 正式宣讲, None, 国有企业, 建筑业, 长沙, 湖南建工集团有限公司招聘公告, 09:00, , 【常】复临舍105, None, 3470, , 0, 1, 0, 0, 0, 0, 2018-04-03
0, 0, 0, -1522717200, 100091, 133791, 梅州市人力资源和社会保障局, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, , 梅州市2018年引进急需紧缺人才公告, 09:00, , 【常】招生与就业指导处317, , 2510, , 0, 0, 0, 0, 0, 0, 2018-04-03
0, 0, 0, -1522666800, 88843, 118587, 海南生态软件园集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1519786906-4459.png, 0, 不限专业, , 正式宣讲, , 国有企业, 信息传输、软件和信息技术服务业, 海口, 海南生态软件园集团有限公司, 19:00, , 【常】复临舍105, , 2687, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-02
0, 0, 0, -1522666800, 93896, 14304, 深圳航空有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1507625579-7952.jpg, 15, , , , None, 国有企业, 交通运输、仓储和邮政业, 深圳, 深圳航空有限责任公司, 19:00, , 【常】复临舍101, None, 4422, 毕业生就业指导中心, 1, 0, 0, 0, 0, 0, 2018-04-02
0, 0, 0, -1522652400, 94227, 81320, 广州市建筑科学研究院有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1507623634-1327.png, 4, 道路桥梁与渡河工程、土木工程、材料类、无机非金属材料工程、高分子材料与工程、复合材料与工程、材料类、无机非金属材料工程、高分子材料与工程、建筑类、应用化学、材料类、土木工程、高分子材料与工程、土木工程、不限专业, , 正式宣讲, , 国有企业, 建筑业, 广州, 广州市建筑科学研究院有限公司, 15:00, , 【常】复临舍105, , 3721, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-02
0, 0, 1, -1522652400, 93364, 118606, 高新兴科集团股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1519788560-6281.png, 0, , , 正式宣讲, None, 民营企业, 信息传输、软件和信息技术服务业, 广州, 融●绘未来——2018年高新兴集团春季校园招聘简章, 15:00, , 【常】复临舍106, None, 3271, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-02
0, 0, 0, -1522652400, 97718, 43880, 辉瑞投资有限公司广州分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1520478525-7187.jpg, 1, 不限专业, , 正式宣讲, , 三资企业, 卫生和社会工作, 广州, 全强500强-辉瑞制药喊你来面试, 15:00, , 中楼217, None, 3061, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-02
0, 0, 0, -1522650600, 96932, 129194, 中国电信股份有限公司湖南分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521596355-4161.jpg, 4, 会计学、信息与计算科学、市场营销、计算机科学与技术, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 长沙, 中国电信湖南公司2018年应届高校毕业生春季招聘和定向招聘, 14:30, , 研究生楼C202, , 4120, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-02
0, 0, 0, -1522630800, 89706, 117651, 深圳市德方纳米科技股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1519462941-3249.jpg, 3, 质量管理工程、电气工程及其自动化、电气类、电气工程与智能控制、自动化、自动化类、材料化学、材料科学与工程、材料类、高分子材料与工程、无机非金属材料工程、机械设计制造及其自动化、机械电子工程、机械类、机械工程、材料成型及控制工程、机械工程、机械设计制造及其自动化、机械电子工程、自动化类、自动化、市场营销、电子商务类、电子商务、工商管理类、工商管理、会计学、审计学、财务管理、化学、化学类、应用化学、分子科学与工程、材料科学与工程、材料化学、高分子材料与工程、粉体材料科学与工程、纳米材料与技术、能源动力类、新能, , 正式宣讲, 让全体员工真切地感受到快乐和幸福，为实现伟大的中国梦做出贡献, 民营企业, 制造业, 深圳, 深圳市德方纳米科技股份有限公司, 09:00, , 【常】复临舍105, None, 3130, 毕业生就业指导中心, 0, 0, 1, 0, 0, 0, 2018-04-02
0, 0, 0, -1522580400, 98784, 116656, 深圳中一专利商标事务所, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1517219852-5141.png, 0, 通信工程、软件工程、网络工程、电子与计算机工程、市场营销、法学类、法学、机械电子工程、电子信息工程, , 正式宣讲, , 民营企业, 科学研究和技术服务业, 深圳, 深圳中一专利商标事务所, 19:00, , 【常】复临舍105, , 2583, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-01
0, 0, 1, -1522566000, 94033, 116143, 中惠熙元房地产集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1516668994-8730.jpg, 0, 经济学、会计学、金融学、法学、思想政治教育、政治学与行政学、社会学、知识产权、会计学、经济学、金融学、不限专业, , 正式宣讲, None, 民营企业, 房地产业, 东莞, 中惠熙元房地产集团2018校园招聘, 15:00, , 研究生楼A104, None, 3277, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-01
0, 0, 1, -1522544400, 94362, 71228, 湖南保利房地产开发有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505178602-3428.png, 0, 不限专业, , 正式宣讲, , 国有企业, 房地产业, 长沙, 湖南保利2018年春季校园招聘&实习生招聘简章, 09:00, , 中楼106, , 5306, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-01
0, 0, 0, -1522544400, 96497, 127727, 深圳市金百泽电子科技股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521421777-1479.png, 0, 经济学类、工业设计、机械电子工程、不限专业, , 正式宣讲, None, 民营企业, 制造业, 深圳, 金百泽科技, 09:00, , 研究生楼A104, None, 2828, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2018-04-01
